1:nfix,Building number,Climate,Building use,Roof height factor,Ventilation,Shading setpoint,Lighting density,W2WR,U-value walls,U-value roof,U-value floors,U-value windows,Carbon intensity of construction,Cooling setpoint,Cooling setback,Heating setpoint,Heating setback,Lighting setpoint,Occupant density,Equipment gains,g-value,Infiltration
6720,6329,15,2,0.354050443,0.000261843,305.6936848,2.756415667,0.866189715,0.346145836,0.346145836,0.346145836,1.95057088,45,26.4171228,4,20.97219251,4,400,37.39646589,2.263781437,0.555555556,7.15E-05
6721,2952,10,2,0.025474335,0.000295262,297.3757902,1.795946608,0.114626692,0.344120531,0.344120531,0.344120531,1.188462989,45,28.39205287,4,20.46198105,4,400,36.2235962,2.106255764,0.555555556,5.01E-05
6722,2439,9,2,0.339964165,0.000229217,37.53172934,2.245942857,0.476677012,0.828833859,0.828833859,0.828833859,2.417689931,45,27.56191208,4,20.9058902,4,400,32.95882568,1.683753558,0.555555556,9.35E-05
6723,11472,1,2,0.124462214,0.000141981,195.0650609,2.869185632,0.50933108,0.053772763,0.053772763,0.053772763,1.100675381,45,26.14949002,4,18.9139431,4,400,37.70596524,2.551350954,0.555555556,4.70E-05
6724,3076,17,2,0.281148691,0.000273287,109.4609895,1.642112306,0.62913568,0.556043776,0.556043776,0.556043776,1.875587471,45,26.3501288,4,20.30867891,4,400,34.99221603,1.816404855,0.555555556,6.93E-05
6725,1080,11,2,0.059150695,0.000195523,267.0053253,2.335759569,0.359860805,1.043077896,1.043077896,1.043077896,1.434067081,45,27.75129032,4,19.82082621,4,400,41.39294487,2.415444921,0.555555556,5.74E-05
6726,1773,13,2,0.368781719,0.000168756,168.0969346,2.645101895,0.246882371,0.270259758,0.270259758,0.270259758,2.224857584,45,27.2732921,4,18.49757846,4,400,30.48484182,2.29083487,0.555555556,8.11E-05
6727,9771,24,2,0.190926631,0.000242242,325.5538183,2.001259475,0.76706071,0.754134211,0.754134211,0.754134211,0.910480132,45,25.84015473,4,21.22480024,4,400,36.9112085,1.966975834,0.555555556,3.79E-05
6728,8549,25,2,0.252470225,0.000232545,338.3401811,1.892472147,0.726163287,0.216940897,0.216940897,0.216940897,1.620112695,45,26.88065726,4,19.14266994,4,400,32.2209023,2.135767778,0.555555556,6.24E-05
6729,4764,1,2,0.086919449,0.000155955,175.8165962,2.742765524,0.256766341,0.663720255,0.663720255,0.663720255,2.062100438,45,28.85050434,4,20.68454008,4,400,36.97629523,2.252831907,0.555555556,7.50E-05
6730,1301,24,2,0.39764968,0.000209577,239.1005984,2.401380161,0.343909976,0.501602143,0.501602143,0.501602143,0.832901568,45,27.4263624,4,20.62727225,4,400,33.75487617,3.054507822,0.555555556,3.16E-05
6731,10285,18,2,0.162955984,0.000281735,76.62540287,1.589171804,0.663966244,0.95378726,0.95378726,0.95378726,2.148627567,45,26.08828281,4,19.49865571,4,400,40.96076345,1.73597619,0.555555556,7.80E-05
6732,8747,22,2,0.231263356,0.00017293,228.5165149,2.99330815,0.599495699,0.882204797,0.882204797,0.882204797,1.375416566,45,26.66874051,4,21.61307869,4,400,33.10901783,2.443852664,0.555555556,5.57E-05
6733,742,15,2,0.003457094,0.00025577,66.06937766,2.110696735,0.417623501,0.144169703,0.144169703,0.144169703,1.814820825,45,28.05742374,4,17.15761826,4,400,39.55067226,1.935292756,0.555555556,6.76E-05
6734,5922,19,2,0.318605914,0.00026996,289.0427098,1.722406644,0.179747061,1.168269577,1.168269577,1.168269577,1.024004754,45,27.07176252,4,19.9643103,4,400,28.8144363,2.042273317,0.555555556,4.38E-05
6735,4920,2,2,0.146656743,0.000181552,126.4886275,2.549355225,0.812327887,0.43339415,0.43339415,0.43339415,2.340551951,45,24.76621592,4,20.14367178,4,400,35.06744249,2.325367356,0.555555556,8.72E-05
6736,8925,10,2,0.358557253,0.000189252,84.778561,1.638143431,0.151046637,0.243183315,0.243183315,0.243183315,0.966563988,45,26.31258661,4,19.41017809,4,400,38.9939517,2.506995534,0.555555556,4.11E-05
6737,9759,24,2,0.180165768,0.000262094,242.3122144,2.258458218,0.831649495,0.655148222,0.655148222,0.655148222,2.27505015,45,27.61302328,4,20.55398909,4,400,33.45129783,1.9086649,0.555555556,8.35E-05
6738,3132,4,2,0.291505852,0.00025347,182.7806661,2.699642387,0.568846726,0.52924837,0.52924837,0.52924837,1.493576449,45,28.3037122,4,20.79106952,4,400,35.37772109,2.034033696,0.555555556,5.90E-05
6739,7861,10,2,0.069751183,0.000175063,340.2457884,2.029522712,0.43890281,0.944372942,0.944372942,0.944372942,1.929192132,45,26.71659855,4,19.27378349,4,400,27.44234555,2.355652508,0.555555556,7.08E-05
6740,4385,25,2,0.32644381,0.000289025,114.60253,2.506059622,0.324563908,0.873913598,0.873913598,0.873913598,1.157473781,45,25.57928657,4,20.07190209,4,400,37.33451702,2.140334165,0.555555556,4.90E-05
6741,2637,3,2,0.110698437,0.000202433,272.0591301,1.859286353,0.692691132,0.170692956,0.170692956,0.170692956,2.466741125,45,27.23680757,4,19.89770893,4,400,31.80196993,2.217119208,0.555555556,0.000100883
6742,4535,21,2,0.223479304,0.000153244,52.83824712,2.159862286,0.704859515,1.15857457,1.15857457,1.15857457,1.248700187,45,27.8091812,4,18.20783893,4,400,40.13797515,2.635994166,0.555555556,5.20E-05
6743,8699,13,2,0.039370736,0.000235402,210.3828713,2.850581382,0.287439774,0.460759688,0.460759688,0.460759688,1.681665798,45,26.49322934,4,22.11791249,4,400,34.07869195,1.775468059,0.555555556,6.40E-05
6744,10464,16,2,0.304048628,0.000249454,203.2181695,2.912311072,0.221310715,1.069284,1.069284,1.069284,2.284540661,45,25.89076867,4,19.02670067,4,400,42.93447936,1.879829269,0.555555556,8.40E-05
6745,6837,19,2,0.132245135,0.00016169,40.74326247,2.108890079,0.789511181,0.406318119,0.406318119,0.406318119,0.973951576,45,27.3826791,4,21.01912744,4,400,34.67973844,2.388852171,0.555555556,4.15E-05
6746,8457,25,2,0.246075616,0.000192734,304.3397522,1.746974154,0.601606324,0.783499707,0.783499707,0.783499707,1.755399108,45,29.11876423,4,20.36304512,4,400,36.57080039,2.282651734,0.555555556,6.60E-05
6747,6586,18,2,0.017635306,0.000276222,141.8158835,2.606057935,0.384259825,0.11737416,0.11737416,0.11737416,1.321939546,45,26.99707809,4,19.58190337,4,400,31.04063699,1.997503617,0.555555556,5.42E-05
6748,10123,7,2,0.38594883,0.000149759,313.6678287,1.952091846,0.454202172,0.618521924,0.618521924,0.618521924,2.091941853,45,25.43848566,4,21.36703723,4,400,35.9027975,2.188645018,0.555555556,7.60E-05
6749,11191,18,2,0.151889087,0.000221273,151.1134198,2.787830652,0.5349271,0.998866588,0.998866588,0.998866588,0.783949642,45,27.10999613,4,18.70044539,4,400,29.81920123,2.070365892,0.555555556,2.43E-05
6750,10171,10,2,0.263937749,0.000293041,253.7742442,2.379055866,0.872002263,0.333580191,0.333580191,0.333580191,2.002017584,45,27.98896531,4,19.7225194,4,400,38.11569137,1.034721217,0.555555556,7.30E-05
6751,10737,17,2,0.098241201,0.000215803,91.32742882,1.505231994,0.142180417,0.708519095,0.708519095,0.708519095,1.567723641,45,26.54014589,4,20.22468043,4,400,32.59434645,2.591304045,0.555555556,6.10E-05
6752,6432,25,2,0.117693988,0.000178022,85.65752238,2.439126239,0.269482849,0.787347375,0.787347375,0.787347375,2.08630327,45,27.00420046,4,20.8686847,4,400,41.78581891,1.800494579,0.555555556,7.58E-05
6753,8478,17,2,0.345938935,0.000250786,248.1910232,1.820184464,0.738391847,0.093042016,0.093042016,0.093042016,0.775704191,45,24.89205368,4,19.28123399,4,400,34.79056886,2.680148569,0.555555556,2.22E-05
6754,8329,17,2,0.03237722,0.00026474,186.7844743,2.223122652,0.651347059,1.081195616,1.081195616,1.081195616,1.953633113,45,26.61858455,4,19.33443763,4,400,36.71207526,2.229530223,0.555555556,7.16E-05
6755,6111,18,2,0.203985362,0.000186255,349.2497492,2.891868555,0.331584093,0.374465454,0.374465454,0.374465454,1.520190324,45,28.11160783,4,20.5164651,4,400,30.71089184,2.152375859,0.555555556,5.97E-05
6756,3845,22,2,0.198074039,0.000237756,116.2235644,1.666441745,0.405346065,0.302891829,0.302891829,0.302891829,2.331204468,45,27.461287,4,18.43194751,4,400,36.09683843,2.341053059,0.555555556,8.66E-05
6757,7800,4,2,0.363965855,0.000151242,278.6803171,2.311659054,0.586730411,0.723772014,0.723772014,0.723772014,1.023202225,45,26.01293853,4,22.17372934,4,400,29.49076423,2.02081085,0.555555556,4.38E-05
6758,8358,6,2,0.051844214,0.000204475,56.33443356,2.667693229,0.82470255,0.597582629,0.597582629,0.597582629,1.762751686,45,26.89117421,4,20.00949887,4,400,37.96268707,1.891436154,0.555555556,6.62E-05
6759,4880,19,2,0.286099213,0.00028671,218.8789052,1.978530765,0.192415123,1.003791918,1.003791918,1.003791918,1.328474347,45,28.56584441,4,19.8648083,4,400,32.83911041,2.485150694,0.555555556,5.44E-05
6760,9710,12,2,0.169919904,0.000278262,207.2222114,1.915199427,0.1022516,0.543088698,0.543088698,0.543088698,1.164814258,45,27.28462325,4,20.35921075,4,400,39.1877034,2.625909234,0.555555556,4.93E-05
6761,11276,23,2,0.391479215,0.000190421,49.74715173,2.720175621,0.883758016,0.914518083,0.914518083,0.914518083,2.473283854,45,25.69928571,4,19.52415682,4,400,33.22497882,1.497030687,0.555555556,0.000102518
6762,10079,19,2,0.080212259,0.000164043,305.2186421,2.425482107,0.521608087,0.249521219,0.249521219,0.249521219,1.295329364,45,26.38852027,4,19.08185184,4,400,35.18892512,2.082860163,0.555555556,5.34E-05
6763,8275,3,2,0.258408375,0.000247452,147.694926,1.564840935,0.489442729,0.633375406,0.633375406,0.633375406,1.73095525,45,27.68888129,4,21.13396201,4,400,28.12347951,2.200882109,0.555555556,6.53E-05
6764,5045,8,2,0.139313642,0.00021845,317.1637911,2.970626657,0.372479656,1.135637436,1.135637436,1.135637436,0.918224161,45,27.50809521,4,19.71894327,4,400,37.18178833,1.983473801,0.555555556,3.84E-05
6765,4839,5,2,0.323617472,0.000290042,159.6095347,2.13351551,0.641461897,0.463756271,0.463756271,0.463756271,2.227474693,45,26.19258488,4,20.17154385,4,400,32.06177858,2.269622634,0.555555556,8.12E-05
6766,4649,21,2,0.01056788,0.000224232,255.3953597,1.698167358,0.754343868,0.840665873,0.840665873,0.840665873,1.487953304,45,26.76451635,4,21.46341137,4,400,40.66930171,2.373202914,0.555555556,5.88E-05
6767,11247,1,2,0.226508527,0.000147073,97.94839174,2.573365672,0.234654144,0.183455606,0.183455606,0.183455606,1.92092874,45,28.42393,4,18.83793176,4,400,33.96500273,1.86105567,0.555555556,7.06E-05
6768,9272,13,2,0.062994781,0.000144939,130.9066087,1.615461986,0.777179195,0.49887741,0.49887741,0.49887741,1.380846745,45,27.90988819,4,20.9924372,4,400,31.63263075,1.981666018,0.555555556,5.59E-05
6769,3532,19,2,0.297493209,0.000226532,293.3715999,2.28127704,0.208685426,0.976996246,0.976996246,0.976996246,1.822851197,45,26.57226907,4,18.92559106,4,400,37.55408497,2.304023626,0.555555556,6.78E-05
6770,3029,3,2,0.18708048,0.000297908,31.65253967,2.675403059,0.396494489,0.203906122,0.203906122,0.203906122,1.072164131,45,25.14260494,4,19.60719459,4,400,34.28203446,2.432615283,0.555555556,4.59E-05
6771,8809,0,2,0.352436,0.00021075,194.1863289,2.053533117,0.614328935,0.696695855,0.696695855,0.696695855,2.387880202,45,27.11813143,4,20.42492843,4,400,39.90984478,1.838365666,0.555555556,9.06E-05
6772,159,25,2,0.046530731,0.000244596,100.9647262,2.528786855,0.547601265,1.197835038,1.197835038,1.197835038,1.573650623,45,29.21950937,4,18.65032436,4,400,33.56049108,2.526141995,0.555555556,6.11E-05
6773,11055,1,2,0.218675265,0.000166753,263.5095197,1.836696401,0.466582939,0.419264423,0.419264423,0.419264423,2.013071551,45,26.92699273,4,21.23900719,4,400,38.67391255,1.638316867,0.555555556,7.34E-05
6774,6283,22,2,0.103404545,0.000197564,161.4761296,2.183964274,0.129409025,0.904267285,0.904267285,0.904267285,0.825767415,45,25.94039472,4,20.24373905,4,400,25.89746791,2.093792704,0.555555556,3.08E-05
6775,10558,1,2,0.331406159,0.000270972,323.9325556,2.826250554,0.859718723,0.138121472,0.138121472,0.138121472,2.142304514,45,27.32997966,4,19.78674663,4,400,35.50246193,2.172138826,0.555555556,7.78E-05
6776,699,24,2,0.024586638,0.000283776,332.4615207,2.936640469,0.844421316,0.813870613,0.813870613,0.813870613,1.868468756,45,27.84873551,4,20.62271328,4,400,30.21071547,2.339315554,0.555555556,6.91E-05
6777,4623,4,2,0.239893327,0.000207263,174.937478,2.084789522,0.163329748,0.084750798,0.084750798,0.084750798,1.427726087,45,26.43668028,4,19.43758305,4,400,35.77616462,2.055335968,0.555555556,5.72E-05
6778,6950,7,2,0.125525354,0.000158307,230.0964797,1.769565536,0.426229075,1.108561139,1.108561139,1.108561139,2.178440155,45,25.60475996,4,19.19317834,4,400,32.47103268,1.950991593,0.555555556,7.92E-05
6779,1922,22,2,0.309974951,0.000230544,72.62174189,2.583329272,0.55646553,0.364770428,0.364770428,0.364770428,0.861409105,45,27.16515893,4,20.76974445,4,400,38.39758043,2.462538578,0.555555556,3.43E-05
6780,3778,16,2,0.090886275,0.000184199,221.8951711,1.928082872,0.680456802,0.294319776,0.294319776,0.294319776,1.677340543,45,28.15741003,4,19.96040445,4,400,34.47932367,1.701820156,0.555555556,6.39E-05
6781,688,24,2,0.26893672,0.000266962,64.44849163,2.81206855,0.311840963,0.750014417,0.750014417,0.750014417,1.235830042,45,26.72544858,4,20.09013665,4,400,43.86961442,2.813825952,0.555555556,5.16E-05
6782,8436,17,2,0.158988047,0.00025873,280.5468231,2.356235613,0.299772094,0.588168292,0.588168292,0.588168292,2.42310801,45,26.24712026,4,21.76038405,4,400,31.23321989,2.240394271,0.555555556,9.41E-05
6783,8998,14,2,0.381181411,0.000170244,122.9922831,1.52791487,0.71748447,1.03143813,1.03143813,1.03143813,1.10871368,45,27.64834004,4,18.09313733,4,400,36.37604178,2.123485698,0.555555556,4.73E-05
6784,8889,7,2,0.01348919,0.000171891,208.9642799,1.574795738,0.350626788,1.145203478,1.145203478,1.145203478,0.804340077,45,25.37740189,4,20.26733356,4,400,29.6528194,2.762694497,0.555555556,2.80E-05
6785,6915,7,2,0.247792258,0.000259107,46.41019642,2.403121913,0.632109029,0.47441191,0.47441191,0.47441191,2.112355705,45,27.09284161,4,19.76529229,4,400,35.99209146,1.720750529,0.555555556,7.67E-05
6786,1215,2,2,0.136378599,0.000265172,308.438696,2.765198078,0.769934541,0.851347251,0.851347251,0.851347251,1.547096377,45,27.96147264,4,18.60753105,4,400,32.76961947,2.118638987,0.555555556,6.04E-05
6787,8455,2,2,0.302320008,0.000183638,145.9915575,1.881209069,0.237744817,0.192978293,0.192978293,0.192978293,1.981413738,45,26.52096203,4,21.27707168,4,400,38.10440951,2.245355327,0.555555556,7.24E-05
6788,9422,7,2,0.095633539,0.000232332,319.1790277,2.536448336,0.124153297,0.551533681,0.551533681,0.551533681,0.994580524,45,25.85836695,4,19.62650094,4,400,34.69086455,2.061984331,0.555555556,4.25E-05
6789,8070,17,2,0.267192088,0.000158866,156.7038333,1.722679303,0.893159714,0.921806569,0.921806569,0.921806569,2.305139516,45,27.36437493,4,20.40745224,4,400,42.09014968,2.331908784,0.555555556,8.51E-05
6790,10874,1,2,0.15448489,0.000205613,258.4180006,2.131660106,0.505968584,0.256835444,0.256835444,0.256835444,1.301554108,45,28.97964452,4,20.95766902,4,400,30.89168891,2.470709657,0.555555556,5.36E-05
6791,3455,14,2,0.382681769,0.000283397,95.89441687,2.98351416,0.486303227,0.641777035,0.641777035,0.641777035,1.734983578,45,26.97989278,4,18.96423356,4,400,36.64369368,1.944587213,0.555555556,6.54E-05
6792,8109,19,2,0.073921378,0.000271826,88.01911443,2.873124717,0.420985566,0.311294605,0.311294605,0.311294605,2.446377696,45,25.5162519,4,21.84351497,4,400,31.97557178,1.609566915,0.555555556,9.71E-05
6793,6981,10,2,0.289813957,0.000199686,245.4759994,2.230834391,0.589869912,0.731085194,0.731085194,0.731085194,1.137033737,45,27.21414024,4,17.9669232,4,400,37.30112948,2.539087248,0.555555556,4.83E-05
6794,7800,3,2,0.176007557,0.000166044,189.3825585,1.789810461,0.802800854,0.60487007,0.60487007,0.60487007,1.702319259,45,27.77892149,4,19.93784834,4,400,34.02716129,2.167090831,0.555555556,6.46E-05
6795,10291,22,2,0.360261793,0.000242655,346.9268954,2.481905631,0.183013427,1.012238049,1.012238049,1.012238049,1.269277033,45,26.4680702,4,20.11208819,4,400,40.39169049,2.098919302,0.555555556,5.26E-05
6796,5624,22,2,0.041954413,0.000211461,117.6095501,2.006659065,0.253892174,0.796871073,0.796871073,0.796871073,2.254395036,45,26.28449575,4,19.22233047,4,400,33.3332819,2.31133504,0.555555556,8.25E-05
6797,7734,9,2,0.220200123,0.000299851,275.1428804,2.62853283,0.735301173,0.103722211,0.103722211,0.103722211,0.945992165,45,27.58657076,4,20.7390924,4,400,39.07370332,1.973836824,0.555555556,4.00E-05
6798,9190,7,2,0.108127476,0.00022568,59.98877168,2.328162912,0.673199929,1.091850073,1.091850073,1.091850073,1.949550545,45,28.25370543,4,20.60145086,4,400,27.61604867,1.846528957,0.555555556,7.14E-05
6799,3781,10,2,0.329734855,0.000142819,217.4542195,1.662343277,0.340936963,0.384032507,0.384032507,0.384032507,1.514018151,45,26.69363983,4,19.45732036,4,400,35.25118296,2.425612054,0.555555556,5.95E-05
6800,4917,21,2,0.168176141,0.000145129,333.8520625,2.620249401,0.696067299,0.283630842,0.283630842,0.283630842,1.794222755,45,26.6453658,4,20.02590749,4,400,38.5836824,2.26051475,0.555555556,6.70E-05
6801,6999,22,2,0.396225823,0.000223517,171.4052507,1.745050797,0.31495146,0.740481979,0.740481979,0.740481979,1.354788508,45,28.01966103,4,19.84645368,4,400,33.6733231,1.993574201,0.555555556,5.52E-05
6802,8350,13,2,0.081711913,0.00029216,233.7462568,2.086642176,0.277923792,0.578610115,0.578610115,0.578610115,2.360966599,45,27.04972142,4,18.3497613,4,400,35.56755748,1.854219382,0.555555556,8.86E-05
6803,7976,1,2,0.253906041,0.000219298,71.1918515,2.923755715,0.708136167,1.02079255,1.02079255,1.02079255,1.044389413,45,24.34345886,4,22.50339055,4,400,22.98695458,2.378598764,0.555555556,4.47E-05
6804,9771,7,2,0.147213419,0.000245336,224.2619345,1.517957138,0.828761989,0.806548556,0.806548556,0.806548556,2.041687476,45,26.85842726,4,19.36079046,4,400,37.68323509,1.566822337,0.555555556,7.43E-05
6805,832,23,2,0.312519345,0.000163198,61.7380622,2.378598735,0.160170421,0.076339145,0.076339145,0.076339145,1.599723045,45,28.7402762,4,20.49029069,4,400,31.54254969,2.600438017,0.555555556,6.18E-05
6806,6526,12,2,0.002912306,0.000192367,283.1397408,2.767049066,0.448126207,1.100123747,1.100123747,1.100123747,2.169230634,45,27.40238503,4,20.84325177,4,400,39.70503599,2.205025414,0.555555556,7.88E-05
6807,7294,18,2,0.237362666,0.000278979,120.6648302,1.962070257,0.565862662,0.357491727,0.357491727,0.357491727,0.853527948,45,26.05433266,4,19.30300012,4,400,34.35070104,2.078643436,0.555555556,3.36E-05
6808,3298,24,2,0.119217976,0.000286156,132.9166788,2.025402067,0.525704134,1.190555155,1.190555155,1.190555155,1.454639585,45,26.32882613,4,21.53357169,4,400,44.77084713,2.011026591,0.555555556,5.79E-05
6809,9249,18,2,0.341363273,0.000202688,290.4612994,2.714566208,0.457185809,0.410828042,0.410828042,0.410828042,1.896243579,45,27.72874693,4,18.79580151,4,400,34.37147278,2.351553935,0.555555556,6.99E-05
6810,11089,17,2,0.030706619,0.000151624,34.68035191,2.264775975,0.14506835,0.895856643,0.895856643,0.895856643,0.890037442,45,27.25551703,4,19.70150833,4,400,36.30698419,2.47817287,0.555555556,3.65E-05
6811,3084,22,2,0.20870747,0.000239407,192.1369484,1.619557661,0.862878048,0.130798234,0.130798234,0.130798234,2.204498497,45,25.80596163,4,20.18908143,4,400,31.38929971,1.897398281,0.555555556,8.02E-05
6812,10758,14,2,0.190393941,0.00018587,102.7022338,2.844997365,0.799027499,0.488230785,0.488230785,0.488230785,1.208904026,45,26.8161842,4,19.10886058,4,400,35.67067363,2.719445572,0.555555556,5.07E-05
6813,11714,15,2,0.374893131,0.000263087,260.1673597,2.176249562,0.21803373,0.967439218,0.967439218,0.967439218,1.649579906,45,28.34822124,4,21.10398734,4,400,30.33563254,1.782844339,0.555555556,6.32E-05
6814,4046,21,2,0.059670639,0.000251338,164.7007397,1.867067476,0.38088399,0.194374833,0.194374833,0.194374833,1.080097859,45,27.54192454,4,20.33625025,4,400,38.54136952,2.156608238,0.555555556,4.62E-05
6815,1630,17,2,0.275025396,0.000179806,322.2343966,2.48601039,0.611218436,0.686005874,0.686005874,0.686005874,2.397035483,45,26.12466627,4,19.54881889,4,400,32.38878763,2.225213401,0.555555556,9.14E-05
